"Country Name","Country Code","Indicator Name","Indicator Code","Unit Name","Unit Code",Attribute,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
"West Bank and Gaza","487","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","16.9641017766386","16.9445418893849","16.4258242461022","16.5483249657833","20.7753921539983","16.7679735920477","14.7116406498006","14.0545808845503","15.7140675063885","12.4722431267721","14.8773273422799","4.80894643047407","7.56321562120186","14.2304037884679","13.1491135543478","13.7544050867925","15.4115622762655","18.7176636465389","18.8885122040332","17.4416084048027","19.6127351549433","19.5333912191828","20.6545377068623","21.0211359006049","20.5133430381399",
"Zambia","754","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","1.78256521537853","1.94441779019492","1.91945385284149","2.75304843247084","2.96404674659425","3.91160908591131","7.32649765931496","7.43452357386127","6.58777563816193","4.58905226339805","4.19105851260171","2.02988422097116","2.36963177638087","2.27050603360953","2.11191842196944","1.8141710982543","2.26803711683712","3.81545088902603","3.94854345997942","3.98592440287006","4.92796961379578","2.98497939153106","4.49266658390124","6.77789874303506","7.11345950058484",
"Zambia","754","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","6.01886264089378","6.73702192127774","7.59204225771821","9.35613529676463","11.0589852626601","13.0230605921651","13.7235025138838","15.133023339536","18.1090836177505","17.7050702761174","17.0958623923341","19.3610659300646","20.5701308666402","21.5824765539539","20.2007300523255","19.1641367192511","20.0301215534743","16.2359383900734","18.3027864204263","21.5680607457838","26.7873682806015","25.8346376214881","26.9475014382579","21.3108452817715","21.9667874941918",
"Tajikistan","923","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","2.18943687681687","7.15327428926104","5.40271762936317","11.5836245990651","23.0675622160539","3.79722812967846","4.44868463699802","3.17153616676046","5.20546458819137","5.22508886705951","5.45065527900523","3.34958385499556","6.12119920539672","6.50273920462985","6.19632007099419","5.84381148668643","5.9965192595452","3.46917385371764","4.29932885778437","5.53571375939371","7.77778836066997","8.80668141378831","8.01069530064703","7.90078605061651","7.25810157998001",
"Tajikistan","923","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","27.0299151433236","15.7652020855527","24.0593624448448","8.60277327893744","0.180783867385528","5.05021143165201","8.89086114634916","5.95474755049002","6.89988626241916","5.15730961635694","5.71013300969137","8.13868102372999","5.75352446086165","4.97735360073242","3.6385016719806","3.78733355873044","4.11997383266542","3.49137172870785","3.47402893411401","3.18391513201623","2.45558818320511","2.69947699630465","2.58021334637964","3.543609815456","4.77594302264248",
"Tanzania","738","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","6.50321290907314","5.9510914567613","5.40720052112542","6.40036165237851","5.73364197456131","5.83988894457659","6.87091014240709","6.41799208773614","6.50827996945459","6.58026766345662","7.51094421978936","8.4325192861328","9.06647135407629","9.62179121963899","9.03305260539568","9.4781373766563","10.7143167803391","10.8820317855208","12.4015531412887","12.1842233430546","12.1836571060878","12.9802958554286","13.7709740199993","14.9466001913669","16.2725673238855",
"Thailand","578","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","8.94664680741058","10.4783471373526","11.5142879842348","8.93852538708243","8.30870008864224","6.86409310019625","6.03692396512656","5.57365581914179","5.11186772260702","5.18116739125667","5.75063700968296","5.6603703356657","5.79954346254059","5.36003886214299","5.62477706170154","5.11336601942022","4.60152531556368","4.70166200496707","4.6683250978618","4.25563164836166","5.22021911636309","5.44584930579143","5.12505231566912","5.07673238384049","4.98480821087864",
"Tunisia","744","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","3.22379450312755","3.38862031377633","3.06792828849755","3.11076690366784","3.33318127162207","3.46118208265608","3.74606806829799","3.59539964115445","3.47056445539434","3.30537824528735","3.11469804616205","2.96694035790721","2.80050522002611","2.9594594157215","3.30388942432859","3.28756691003104","3.58416864124816","3.30923040429564","2.46102749077634","2.18280754710474","2.36965566025706","2.78820051474788","2.92562580464202","2.98239970182267","3.32303908265111",
"Turkey","186","General government investment (gross fixed capital formation)","IGOV","Percent of GDP","rpppgdp","Value","3.38921628290711","3.29402734852957","3.18592655021395","3.21399105408464","3.45530315112536","3.36052210342951","3.70816272347312","3.62289490362607","3.56249613980711","3.37443849366654","3.21987469031841","3.13111981069754","3.10001465919176","3.19795126818759","3.89784391121884","3.57603783188647","3.16626833011254","3.16639232844491","3.66550678430271","3.22894549224723","3.39747405105989","3.64651709342763","3.96000050353401","3.83547759966723","3.32910316824912",
"Uganda","746","Private investment (gross fixed capital formation)","IPRIV","Percent of GDP","rpppgdp","Value","8.38595645958379","7.76117592546367","7.63429722560022","7.51630258629813","7.46417155884537","7.8497750213618","7.62089488682412","7.80330749153856","8.1343353192716","8.75221146317851","9.56042387276691","9.90887307694902","10.5528571156252","9.97771268634637","10.3564406881256","9.89157836221344","10.5124445884817","10.6414219197921","10.151010634662","9.12014514243734","8.76121838935414","8.73369241969879","8.66792527716837","8.50049824729302","8.29009016288434",
